File,Species,Time
SwiftOne_20250606_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250606_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250606_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250606_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250606_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250606_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250606_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250606_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250606_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250606_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250606_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250607_064501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250607_074501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250607_074501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250607_074501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250607_074501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250607_074501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250608_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250608_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250608_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250608_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250608_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250608_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250608_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250608_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250608_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250608_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250608_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250608_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250608_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250608_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250608_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250608_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250608_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250608_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250608_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250609_164500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250609_164500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250609_164500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250609_170000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250609_170000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250609_170000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250611_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250611_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250611_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250611_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250613_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250613_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250613_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250613_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250613_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250614_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250614_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250614_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250614_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250614_064501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250614_064501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250615_080001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250615_160000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250615_160000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250615_160000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250615_160000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250615_160000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250615_160000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250615_161500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250615_161500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250615_161500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250615_161500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250615_161500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250615_161500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250615_161500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250615_161500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250615_161500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250615_161500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250615_161500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250615_161500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250615_161500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250615_161500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250615_163000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250615_163000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250615_163000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250615_163000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250615_163000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250615_163000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250615_164500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250615_164500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250616_074501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250616_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250616_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250616_170000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250617_083001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250617_083001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_071501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_071501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_081501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_163000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_163000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_163000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_163000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_163000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_163000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_163000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_163000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_163000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_163000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_163000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_163000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_170000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250618_170000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250619_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250619_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250619_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250619_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250619_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250619_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250619_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250619_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250619_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250619_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250619_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250619_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250619_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250619_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250619_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250619_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250619_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250619_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250619_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250620_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250621_064501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250621_064501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250621_064501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250621_064501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250621_064501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250621_064501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250621_064501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250621_064501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250621_064501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250621_064501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250621_064501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250621_064501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250622_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250623_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250625_160000(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250625_160000(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250625_160000(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250625_160000(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250625_160000(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250625_160000(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250627_083001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250627_083001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250627_083001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250628_071501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250628_084501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250629_164500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250629_164500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250629_164500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_074501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250630_074501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250630_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250704_070001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250704_071501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250704_071501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250704_071501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250704_071501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250704_071501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250704_071501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250704_071501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250704_071501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250704_071501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250704_071501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250704_071501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250704_071501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250704_071501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250704_071501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250704_071501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250704_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250704_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250704_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250704_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250704_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250704_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250704_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250704_163000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250704_163000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250705_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250705_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250705_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250705_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250705_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250705_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250705_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250705_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250706_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250706_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250706_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250706_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250706_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250706_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250706_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250706_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250706_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250706_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250706_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250706_054500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250706_081501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250707_073001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250707_163000(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250707_163000(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250708_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250708_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250708_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250708_060000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250708_063000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250708_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250708_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250708_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250708_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250708_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250708_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250708_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250708_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250708_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250708_080001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250709_061500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250207_043000(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250207_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250209_084501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250216_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250226_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250226_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250226_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250226_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250303_053000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250304_184501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250304_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250304_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250304_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250304_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250304_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250304_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250304_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250304_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250304_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250304_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250304_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
